No;ID Postingan BBC;Teks Postingan (Caption BBC);text;Username;Tanggal Komentar
300;1891461241392000000;"Apa saja tuntutan mahasiswa dalam aksi #IndonesiaGelap?

Baca artikelnya:
https://t.co/TLw6JJ3nym";contoh menteri hasil camping magelang, hasilnya cuma ditampung dan didiskusikan;fwsetyawan;Thu Feb 20 21:57:44 +0000 2025
301;1891461241392000000;"Apa saja tuntutan mahasiswa dalam aksi #IndonesiaGelap?

Baca artikelnya:
https://t.co/TLw6JJ3nym";ekspektasi kami itu para pejabat pemerintah bukan hanya memiliki energi layaknya orang muda, tapi juga cerdas dan bijak memandang masalah yg kita hadapi. supaya apa? supaya masalahnya selesai ditangani, bukan asal2an dg cara yg tdk ilmiah.;aritj;Fri Feb 21 00:44:34 +0000 2025
302;1891461241392000000;"Apa saja tuntutan mahasiswa dalam aksi #IndonesiaGelap?

Baca artikelnya:
https://t.co/TLw6JJ3nym";isuk tahu sore keledai tempe;amelcewaw;Thu Feb 20 23:59:06 +0000 2025
303;1891461241392000000;"Apa saja tuntutan mahasiswa dalam aksi #IndonesiaGelap?

Baca artikelnya:
https://t.co/TLw6JJ3nym";justru karna baru seratus hari, biar tidak terjerumus terlalu dalam lagi kebijakan-kebijakan kontol nya;wahidspp;Fri Feb 21 00:23:48 +0000 2025
304;1891461241392000000;"Apa saja tuntutan mahasiswa dalam aksi #IndonesiaGelap?

Baca artikelnya:
https://t.co/TLw6JJ3nym";percuma sekolah tinggi2 ipk cuma 2 sibuk mempelajari ga ada implementasi;whysodurious98;Thu Feb 20 15:48:35 +0000 2025
305;1891461241392000000;"Apa saja tuntutan mahasiswa dalam aksi #IndonesiaGelap?

Baca artikelnya:
https://t.co/TLw6JJ3nym";wkwkwk. gimana tu menteri bisa.? emang diye punya kuasa lebih dari ni mahluk2.;IskandarFarouk1;Thu Feb 20 14:25:41 +0000 2025
306;1891461241392000000;"Apa saja tuntutan mahasiswa dalam aksi #IndonesiaGelap?

Baca artikelnya:
https://t.co/TLw6JJ3nym";yang diinginkan , bisa ga berdialog?;Hansipmonkey;Thu Feb 20 14:36:22 +0000 2025
307;1891461241392000000;"Apa saja tuntutan mahasiswa dalam aksi #IndonesiaGelap?

Baca artikelnya:
https://t.co/TLw6JJ3nym";dunia mahasiswa adalah dunia fakta, bukan untuk menerima dan memahami kegagalan pemerintah. klo pemerintah gak mampu dan gagal ya turun. jangan terjebak narasi, sedang berupaya. omon2 aja;moejeep_pelung;Thu Feb 20 22:21:12 +0000 2025
308;1891461241392000000;"Apa saja tuntutan mahasiswa dalam aksi #IndonesiaGelap?

Baca artikelnya:
https://t.co/TLw6JJ3nym";wkwkwkwkwkwk, ini menteri yang nyuruh anak buahnya efisiensi anggaran tanpa paham konteksnya bullshit ah pak, ngomong doang;iris_4evermore;Thu Feb 20 16:00:06 +0000 2025
309;1891461241392000000;"Apa saja tuntutan mahasiswa dalam aksi #IndonesiaGelap?

Baca artikelnya:
https://t.co/TLw6JJ3nym";jangan percaya, bohong, najis, adat perancis kita pake dulu lah, kita pisah dulu, belah dua hehe;christianbosar;Thu Feb 20 15:48:32 +0000 2025
310;1891461241392000000;"Apa saja tuntutan mahasiswa dalam aksi #IndonesiaGelap?

Baca artikelnya:
https://t.co/TLw6JJ3nym";ingatkan kpd atau perwakilannya bahwa mereka sedang berhadapan dg manusia2 yg suka ingkar dan hanya omon-omon besar, sebaiknya tdk ada diskusi yg dilakukan dlm ruang tertutup yg berpeluang trjadi intimidasi dan bentuk 'similikiti' yg melemahkan.;ekow797;Thu Feb 20 17:26:22 +0000 2025
311;1891461241392000000;"Apa saja tuntutan mahasiswa dalam aksi #IndonesiaGelap?

Baca artikelnya:
https://t.co/TLw6JJ3nym";wait.wait. wait. dari potongan pidio ini mengapa si menteri ini kelihatannya hanya merespon tuntutan mahasiswa yg terkait dg masalah pendidikan ? apakah ada disinggung oleh si menteri ini ttg penegakan hukum kpd joki dan kroninya ? semoga adek2 mahasiswa tdk terkecoh;ekow797;Thu Feb 20 17:05:23 +0000 2025
312;1891461241392000000;"Apa saja tuntutan mahasiswa dalam aksi #IndonesiaGelap?

Baca artikelnya:
https://t.co/TLw6JJ3nym";alhamdulillah ada jg yg keluar yaa;risti_dinia;Fri Feb 21 05:05:59 +0000 2025
313;1891461241392000000;"Apa saja tuntutan mahasiswa dalam aksi #IndonesiaGelap?

Baca artikelnya:
https://t.co/TLw6JJ3nym";halah gedabruss, ngomong tokk, wes ra percoyo;lavionyouna;Thu Feb 20 17:20:12 +0000 2025
314;1891461241392000000;"Apa saja tuntutan mahasiswa dalam aksi #IndonesiaGelap?

Baca artikelnya:
https://t.co/TLw6JJ3nym";ko bukan wapresnya,yg konon muda;NaiyaSupport;Fri Feb 21 01:14:44 +0000 2025
315;1891461241392000000;"Apa saja tuntutan mahasiswa dalam aksi #IndonesiaGelap?

Baca artikelnya:
https://t.co/TLw6JJ3nym";halo bangg;elhagios;Thu Feb 20 17:14:02 +0000 2025
316;1891461241392000000;"Apa saja tuntutan mahasiswa dalam aksi #IndonesiaGelap?

Baca artikelnya:
https://t.co/TLw6JJ3nym";tindakan cerdas yang perlu ditunggu realisasinya.setidaknya bisa meredam amarah;zoelf1k4r;Fri Feb 21 00:54:46 +0000 2025
317;1891461241392000000;"Apa saja tuntutan mahasiswa dalam aksi #IndonesiaGelap?

Baca artikelnya:
https://t.co/TLw6JJ3nym";sabar an, cutiku bentar lagi wkwkwkwk;elhagios;Thu Feb 20 17:13:50 +0000 2025
318;1891461241392000000;"Apa saja tuntutan mahasiswa dalam aksi #IndonesiaGelap?

Baca artikelnya:
https://t.co/TLw6JJ3nym";dulu ada pereakilan mahasiswa masuk istana keluar tangan kosong dibohongi wkwk;dhimasairlangg1;Thu Feb 20 23:49:35 +0000 2025
319;1891461241392000000;"Apa saja tuntutan mahasiswa dalam aksi #IndonesiaGelap?

Baca artikelnya:
https://t.co/TLw6JJ3nym";jangan percaya njir, paling cuma ditaro atas meja wkwk.;merseybois_;Thu Feb 20 15:31:43 +0000 2025
320;1891461241392000000;"Apa saja tuntutan mahasiswa dalam aksi #IndonesiaGelap?

Baca artikelnya:
https://t.co/TLw6JJ3nym";alah mau ngajak dialog tertutup di dalem? kalo emang di dalem tuh harusnya wartawan boleh ngeliput dong. kalo dialognya tertutup mah namanya.;nunanyakotaro;Thu Feb 20 23:52:36 +0000 2025
321;1891461241392000000;"Apa saja tuntutan mahasiswa dalam aksi #IndonesiaGelap?

Baca artikelnya:
https://t.co/TLw6JJ3nym";diskusinya bole ajak pak wapres guru bangsa kita gibran;rzlhmdfz;Thu Feb 20 16:06:15 +0000 2025
